Price,Open,High,Low,Close
Ticker,MSFT,MSFT,MSFT,MSFT
Date,,,,
2020-08-21,203.76391835685175,206.0410886510413,202.8016045176839,202.9635772705078
2020-08-24,204.65000551578154,205.34555352569097,202.4014178114079,203.60194396972656
2020-08-25,203.03978535206127,206.38407681542566,203.03978535206127,206.2506866455078
2020-08-26,207.59417596445235,211.60541925134504,207.09872041084344,210.7097930908203
2020-08-27,212.36762114380463,220.2376708942696,209.04237476042434,215.8834228515625
2020-08-28,217.40787607007542,219.75174867918676,215.8834189640669,218.10342407226562
2020-08-31,216.2835998158093,217.90334192876838,213.72058919228218,214.88299560546875
2020-09-01,214.8639563383448,216.71237374786213,213.83494001123904,216.54087829589844
2020-09-02,217.207801074862,221.86694924784757,216.61707521022916,220.7140655517578
2020-09-03,218.44644645781082,218.48455170958857,204.8120064646057,207.04153442382812
2020-09-04,204.94539163590494,208.05148569437216,195.5032274145481,204.13551330566406
2020-09-08,196.75136576926477,200.11471725105895,192.6543610562122,193.0926513671875
2020-09-09,197.79939929130828,204.6975961946371,196.94187874681947,201.315185546875
2020-09-10,203.3256407346827,204.6023920199661,194.47421668900014,195.6747283935547
2020-09-11,197.41832597706613,198.7808248995314,191.73969878966778,194.39797973632812
2020-09-14,194.59808088373535,199.32391711756875,194.3979883338327,195.7128448486328
2020-09-15,198.58071594176965,199.87651239728032,197.16105199306432,198.92372131347656
2020-09-16,200.67689773691774,200.70548031266912,194.97920986822862,195.36985778808594
2020-09-17,190.60590313185887,194.68384874688627,190.52015540378827,193.3308868408203
2020-09-18,193.22603963005503,194.0359033488756,186.98525496432242,190.9298095703125
2020-09-21,187.88084865483032,193.14025873874883,187.10909031600602,192.978271484375
2020-09-22,195.37932700805936,198.27581989149397,192.54001379892355,197.62791442871094
2020-09-23,198.08527768743798,198.27584755147745,190.58681585985815,191.12037658691406
2020-09-24,190.41529194301134,195.8652577628293,189.79596905441002,193.5976104736328
2020-09-25,193.9406713310271,199.1714862447696,192.97834281685655,198.00909423828125
2020-09-28,200.92458801246855,202.53480726710254,198.2377101829386,199.5525665283203
2020-09-29,199.46685440932734,200.15286527380047,197.04675648786915,197.4755096435547
2020-09-30,197.9232957386492,201.97265800789293,196.78947197711074,200.4005584716797
2020-10-01,203.41138162597977,203.88777718640915,201.34382663832886,202.4300079345703
2020-10-02,198.18054316818606,201.02939371006642,195.8366707318804,196.45599365234375
2020-10-05,197.4373880733873,200.47679424204267,197.2087129579813,200.44821166992188
2020-10-06,198.96186538347163,200.2576474587062,195.15070058306898,196.18923950195312
2020-10-07,197.28495844189817,200.19097472900563,196.9610128986642,199.9241943359375
2020-10-08,200.57206106834602,201.21996661458442,198.48546064844754,200.63876342773438
2020-10-09,201.25808639297776,205.66951441718192,201.25808639297776,205.6218719482422
2020-10-12,208.46116681722611,213.29182486837524,206.5746444335624,210.9479522705078
2020-10-13,212.2056601046975,214.57811545870766,210.0237600855834,212.33905029296875
2020-10-14,212.47244433074084,213.63485079463896,208.78514692223476,210.4334716796875
2020-10-15,206.8509873279706,209.9570815862142,205.81243381054406,209.29013061523438
2020-10-16,209.75698902569985,211.79596173037572,208.96618507767857,209.29013061523438
2020-10-19,210.01423617140503,211.80548829345503,203.6305379900933,204.10693359375
2020-10-20,205.612335379117,207.10820994137202,203.03026493680252,204.51661682128906
2020-10-21,203.05886431483884,206.67947393271433,203.05886431483884,204.65956115722656
2020-10-22,203.8305991538514,205.86004890997927,201.70587900793112,204.7452850341797
2020-10-23,204.87865682982294,206.0696456336695,203.09694223156853,206.02200317382812
2020-10-26,203.75439552083563,206.12683620625828,198.27584634708583,200.16236877441406
2020-10-27,201.601041693105,204.53563968121463,200.40053028187518,203.18267822265625
2020-10-28,197.86617409087873,198.98093820424964,192.55913393379967,193.1117401123047
2020-10-29,194.43612665395665,197.57080361928288,193.76916111634387,195.05543518066406
2020-10-30,193.89302546658493,194.64572418081875,190.19619064813955,192.91165161132812
2020-11-02,194.64573743039514,195.5890060955772,190.67259926723062,192.7782745361328
2020-11-03,194.2645939137079,198.29489655104663,193.53094063130447,196.68467712402344
2020-11-04,203.91635870169142,208.01336340786992,202.391887100831,206.17446899414062
2020-11-05,211.5577142136879,213.53952130359875,210.70973077728522,212.7487030029297
2020-11-06,211.7673657242911,213.7682330487648,207.73706304101447,213.158447265625
2020-11-09,213.84445234772951,217.35071687203836,207.59414460374276,208.08006286621094
2020-11-10,204.37369285917435,206.27927507697552,199.81935252170467,201.04844665527344
2020-11-11,202.36330501469286,207.74656901719345,202.1822723760831,206.32691955566406
2020-11-12,206.95577733475665,208.76607475027214,204.33560160583502,205.2693328857422
2020-11-13,206.1459054941405,207.15586184430438,204.04976775287432,206.288818359375
2020-11-16,204.72625033518352,207.46077109680175,204.39278212221393,206.97483825683594
2020-11-17,205.8982248786742,207.40362247873628,203.97358220306126,204.3356475830078
2020-11-18,204.09673872254086,205.5487767460192,201.49836102852694,201.64166259765625
2020-11-19,201.9282623804157,203.50447769292882,200.5430866843581,202.9217529296875
2020-11-20,202.7115778304131,203.75283551495997,200.6099526701213,200.98251342773438
2020-11-23,201.51749377618378,202.79757297783098,198.8522533741571,200.71505737304688
2020-11-24,200.21833486403702,204.6699699133725,199.5209803548547,204.2974090576172
2020-11-25,205.49147460908594,205.6634190108347,202.95997374000245,204.30691528320312
2020-11-27,205.24314147743166,206.59964544209117,204.46934780485185,205.60614013671875
2020-11-30,204.52664324038548,205.1571206288047,201.4124030008416,204.49798583984375
2020-12-01,204.91833052753248,207.60269559230667,203.8102101922251,206.54232788085938
2020-12-02,205.27178751909085,205.83540256077225,203.28479159484732,205.7398681640625
2020-12-03,205.01385141230443,206.7047110734639,204.0967707859038,204.660400390625
2020-12-04,204.64130026023815,205.74943515132207,203.64779498667923,204.77503967285156
2020-12-07,204.7845697389054,205.90225214353387,203.46628552079312,204.70814514160156
2020-12-08,204.40248092390664,207.24922820799597,203.37077062615214,206.35125732421875
2020-12-09,205.53922757237729,205.60608997626164,201.76585283805662,202.3294677734375
2020-12-10,202.3008269195042,203.55224866960762,200.9538707828964,201.10671997070312
2020-12-11,200.6577388410775,203.78152676671252,199.75976806432303,203.7241973876953
2020-12-14,203.57138686714595,206.54232595336725,203.36122284871206,204.6221923828125
2020-12-15,205.54877306906567,205.7875944368426,202.74979363543983,204.55528259277344
2020-12-16,205.1475937833099,210.26792546149707,205.1189363798678,209.47503662109375
2020-12-17,210.03862496314824,211.0130202858481,208.17582109364878,209.60874938964844
2020-12-18,208.81588745117188,209.86670750037604,206.36081090203456,208.81588745117188
2020-12-21,207.82237587263162,213.98396480092967,207.56444469078173,212.6370086669922
2020-12-22,212.7325592225708,215.5411013062933,211.93012279193636,213.92666625976562
2020-12-23,213.1337656474204,213.5636412417296,210.92705829699878,211.13722229003906
2020-12-24,211.51932442817505,213.6114021119119,211.3091604413567,212.78985595703125
2020-12-28,214.413857010838,215.92321005733746,213.04780555492192,214.90106201171875
2020-12-29,216.19064785352728,217.0217415305332,213.58272265649208,214.12722778320312
2020-12-30,215.15895141354764,215.54107436358564,211.56708314219108,211.76768493652344
2020-12-31,211.78684824399883,213.02872263655303,209.85716694407625,212.4746551513672
2021-01-04,212.57969433100567,213.02867970996735,205.20488864757192,207.95611572265625
2021-01-05,207.54535604544097,208.74902529905103,206.0551127566878,208.15673828125
2021-01-06,202.6829748052678,206.8098162211592,202.46326316529786,202.7593994140625
2021-01-07,204.46930296341804,209.53231905241694,204.15407157426245,208.52926635742188
2021-01-08,208.90181875821585,210.71686988995043,207.32560356953795,209.79978942871094
2021-01-11,208.70126684156315,209.12159487937964,207.0390644856078,207.7650909423828
2021-01-12,206.81933974373354,207.3925169546865,203.78153842458812,205.3195343017578
2021-01-13,204.45021848172806,207.06769157243323,204.36423170367146,206.66647338867188
2021-01-14,206.25570876749887,207.73640430086755,203.22745529133894,203.49493408203125
2021-01-15,203.9726032075833,204.9183267052181,202.5492222917303,203.14149475097656
2021-01-19,204.19227311258143,207.27784115819605,203.12235803022585,206.76199340820312
2021-01-20,207.9656511782712,215.69390740254323,207.5739806235108,214.30874633789062
2021-01-21,214.65266756607497,216.18113032934212,212.47461760314508,214.9105987548828
2021-01-22,216.92627926708488,219.7825887676581,215.70351473291043,215.8468017578125
2021-01-25,218.87503776935245,219.50552978031035,214.19414403672963,219.26670837402344
2021-01-26,221.49251241957313,223.7087673579532,219.7921052743459,221.94149780273438
2021-01-27,227.35797002149073,229.68886918924537,219.84942471419154,222.4860076904297
2021-01-28,225.07481292990053,231.7904687002361,224.57806039798888,228.24635314941406
2021-01-29,225.43788939573474,227.3771183021634,221.00536409868295,221.5880889892578
2021-02-01,224.54946135808032,231.65678952141076,222.03705522373815,228.93421936035156
2021-02-02,230.51041491917857,231.47524811392537,228.0171189555544,228.80044555664062
2021-02-03,228.85777682234598,234.13094280778196,228.5616260438529,232.1343994140625
2021-02-04,231.80958874566235,232.36365609874676,229.62197673292388,231.1886444091797
2021-02-05,231.39885088630734,232.4019037859869,229.6697861026184,231.3701934814453
2021-02-08,232.27768473686635,232.78398493204895,230.04231996079577,231.6280975341797
2021-02-09,231.05489815330387,233.81567265249217,230.58681758942583,232.8699493408203
2021-02-10,234.04499444872175,234.92385553583864,230.11876967307288,231.9624786376953
2021-02-11,233.8348420023779,234.1882930612906,231.32243584458377,233.5578155517578
2021-02-12,233.02281589974586,234.33156712020875,231.87647606312657,234.03543090820312
2021-02-16,234.07366288242534,235.12448302332916,232.05800939505784,232.80313110351562
2021-02-17,231.06051981687912,233.92339349843792,230.69667047537948,233.8180694580078
2021-02-18,231.5200885249569,233.5595235129109,230.62004946084875,233.42547607421875
2021-02-19,233.38715100673053,233.49247502338264,229.96891987453535,230.725341796875
2021-02-22,227.32629596320396,227.8146085025634,222.51971275294736,224.54000854492188
2021-02-23,220.53768137594562,224.84636699354783,219.00569842343597,223.35269165039062
2021-02-24,220.2312992194705,225.20065276027566,219.26424384032524,224.5782928466797
2021-02-25,222.21329667802732,224.61658067323245,218.19185941267452,219.25466918945312
2021-02-26,221.6866957656996,225.36343789150433,219.78129368104075,222.5005645751953
2021-03-01,225.87086017950287,227.37411967074738,223.23777462814758,226.8666534423828
2021-03-02,226.9337206213468,227.2113997050835,223.5250732642781,223.92721557617188
2021-03-03,222.28992364520352,223.6495518308172,217.59823410434785,217.88548278808594
2021-03-04,217.10031296721587,222.6058557444878,214.72573791098387,217.09072875976562
2021-03-05,219.76212062975273,223.3526919831032,216.83221674303033,221.75369262695312
2021-03-08,221.5334915341693,223.44846319176875,217.473760970506,217.7227020263672
2021-03-09,222.97928734112668,225.37300172907223,221.82072314892886,223.8410186767578
2021-03-10,226.92413561375264,226.92413561375264,222.17499959610404,222.53884887695312
